RecordingTime [ms],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px]
1745304392.754798,519,191,419,192
1745304392.8024366,519,191,419,191
1745304392.8484347,519,191,419,191
1745304392.8917475,519,191,419,192
1745304392.9404483,519,191,420,192
1745304392.9926474,519,191,419,192
1745304393.0619838,519,191,419,191
1745304393.10745,519,190,419,191
1745304393.154451,518,191,419,192
1745304393.2022738,519,191,419,192
1745304393.2564058,519,191,419,192
1745304393.3084457,519,191,419,192
1745304393.3685231,519,191,420,192
1745304393.4218583,519,191,419,192
1745304393.4748611,519,191,420,192
1745304393.521269,519,191,420,192
1745304393.5668812,519,191,419,191
1745304393.6263828,519,191,420,192
1745304393.6926193,519,190,419,191
1745304393.7521865,519,190,419,191
1745304393.8075945,519,191,420,191
1745304393.8645978,519,190,419,191
1745304393.9111118,519,190,419,191
1745304393.9941187,519,191,420,192
1745304394.041507,519,190,420,191
1745304394.0884051,519,190,420,191
1745304394.1482265,520,191,420,192
1745304394.2037055,519,191,420,192
1745304394.2527049,519,191,419,192
1745304394.298708,519,191,419,192
1745304394.3435266,519,191,419,192
1745304394.3865275,519,191,419,191
1745304394.438219,519,190,419,192
1745304394.4965587,519,190,419,191
1745304394.5450926,518,191,419,192
1745304394.5914235,518,191,419,191
1745304394.638938,518,191,419,192
1745304394.6819375,519,191,419,192
1745304394.7244515,519,191,419,192
1745304394.768452,519,191,419,192
1745304394.8159847,518,191,419,191
1745304394.8649712,519,191,419,192
1745304394.91815,519,191,420,192
1745304394.9762921,519,191,419,192
1745304395.029934,519,191,419,192
1745304395.0826585,519,191,420,192
1745304395.1382844,519,191,419,192
1745304395.2014794,519,191,419,191
1745304395.2451808,519,191,420,192
1745304395.288803,519,191,420,192
1745304395.3415313,519,191,420,192
1745304395.4092593,520,191,420,192
1745304395.4763694,520,191,420,192
1745304395.5405264,519,191,420,192
1745304395.607167,519,191,420,192
1745304395.6570604,519,191,420,192
1745304395.7022123,519,191,419,192
1745304395.745586,519,191,420,192
1745304395.7930136,519,191,419,192
1745304395.8468902,520,191,420,192
1745304395.889891,520,191,419,192
1745304395.9334042,519,191,420,192
1745304395.979404,519,191,420,192
1745304396.0444539,519,191,420,192
1745304396.0987904,520,191,420,192
1745304396.152176,520,191,420,192
1745304396.202333,519,191,420,192
1745304396.2583904,519,191,420,192
1745304396.3031409,520,191,420,192
1745304396.34737,519,191,420,192
1745304396.3913696,519,192,420,192
1745304396.4440324,520,192,420,192
1745304396.4923854,519,191,420,192
1745304396.5403068,520,192,420,192
1745304396.5913138,520,192,420,192
1745304396.64684,519,192,420,193
1745304396.6935365,519,191,421,192
1745304396.7440858,519,192,420,193
1745304396.7975726,518,192,419,193
1745304396.8447058,519,190,419,192
1745304396.8897042,519,191,419,192
1745304396.934217,519,190,419,191
1745304396.9795225,518,190,418,191
1745304397.032037,519,190,419,191
1745304397.0820367,519,190,419,191
1745304397.131162,519,190,419,192
1745304397.1812704,519,190,419,191
1745304397.236906,518,190,418,191
1745304397.2859068,517,190,419,191
1745304397.3285067,518,190,419,190
1745304397.3745058,519,190,419,191
1745304397.4184468,518,189,418,190
1745304397.470432,518,190,419,191
1745304397.5169508,518,189,419,190
1745304397.5629537,518,189,418,190
1745304397.607955,518,189,417,190
1745304397.6512718,518,189,418,191
1745304397.695271,519,190,418,191
1745304397.7387793,519,190,418,191
1745304397.7927809,519,190,420,191
1745304397.8456142,519,189,419,190
1745304397.8967159,519,189,419,190
1745304397.9482508,520,189,419,190
1745304398.0172966,520,190,420,190
1745304398.0756729,520,189,420,190
1745304398.1212835,520,189,420,190
1745304398.1691844,520,190,420,190
1745304398.2116923,519,189,421,190
1745304398.259915,519,190,419,190
1745304398.3031209,519,190,420,190
1745304398.348511,519,190,420,190
1745304398.3919795,519,190,420,191
1745304398.4356668,519,190,420,190
1745304398.4826686,520,190,420,191
1745304398.5464022,520,190,420,191
1745304398.6053023,520,190,420,191
1745304398.6527157,519,190,420,191
1745304398.6957152,519,190,420,191
1745304398.7472558,519,190,420,191
1745304398.813779,520,190,420,191
1745304398.863188,519,190,420,191
1745304398.9131243,519,190,420,191
1745304398.9632268,519,190,420,191
1745304399.015094,520,190,421,191
1745304399.0632887,521,190,421,191
1745304399.1094947,520,190,421,191
1745304399.1561506,520,191,421,191
1745304399.2044077,521,191,421,191
1745304399.2515688,520,191,421,191
1745304399.2955658,521,191,421,191
1745304399.351124,521,191,421,191
1745304399.3991284,520,190,421,190
1745304399.4456728,521,190,421,191
1745304399.489673,520,190,421,191
1745304399.5372174,519,190,420,191
1745304399.5873182,520,190,421,191
1745304399.6520772,520,190,421,191
1745304399.7099824,520,191,421,191
1745304399.7697785,520,190,421,191
1745304399.8255234,520,191,421,191
1745304399.8774161,520,190,421,191
1745304399.9293535,520,191,421,192
1745304399.9843476,520,190,421,191
1745304400.050038,520,190,421,191
1745304400.1050375,520,190,421,191
1745304400.1678236,520,190,421,191
1745304400.228663,520,189,421,190
1745304400.2796574,520,190,420,190
1745304400.3211696,520,190,421,190
1745304400.3634899,521,190,421,190
1745304400.4115326,520,189,421,190
1745304400.4620836,520,190,421,191
1745304400.5110877,519,190,420,190
1745304400.5541353,520,189,421,190
1745304400.6001399,520,189,420,190
1745304400.6426532,520,189,420,190
1745304400.6856534,520,190,421,190
1745304400.7281613,520,190,421,190
1745304400.7731616,520,190,421,191
1745304400.8226728,521,190,421,191
1745304400.866672,521,190,422,191
1745304400.9106774,521,190,422,190
1745304400.9553266,521,190,422,191
1745304401.008377,521,190,421,190
1745304401.0621192,521,189,422,190
1745304401.112125,521,190,422,190
1745304401.160608,521,189,420,190
1745304401.2161586,520,190,421,190
1745304401.2831597,521,189,422,190
1745304401.336976,521,190,421,190
1745304401.3934882,521,189,422,190
1745304401.4484243,521,189,422,190
1745304401.4976761,521,190,422,190
1745304401.5433006,521,190,422,190
1745304401.5906057,521,190,422,190
1745304401.6424108,521,190,422,190
1745304401.6896665,519,190,420,191
1745304401.737344,520,190,421,191
1745304401.7815146,521,190,421,191
1745304401.8443036,520,190,421,190
1745304401.896581,520,190,421,191
1745304401.949274,520,190,421,191
1745304401.9994826,520,190,420,191
1745304402.044763,520,190,420,191
1745304402.0997646,520,190,420,191
1745304402.1524007,520,191,420,192
1745304402.200398,520,191,420,191
1745304402.25911,519,191,421,192
1745304402.3234012,520,192,421,192
1745304402.3813407,521,191,421,192
1745304402.4311655,521,191,421,192
1745304402.4833724,520,190,421,191
1745304402.5347784,521,190,421,190
1745304402.5827777,520,190,421,191
1745304402.62829,520,190,421,191
1745304402.6783035,520,190,422,191
1745304402.732803,521,189,421,190
1745304402.780804,522,191,422,191
1745304402.828323,521,190,421,190
1745304402.8794694,521,189,421,190
1745304402.9311707,521,190,421,190
1745304402.974171,521,190,422,190
1745304403.0206807,521,190,422,190
1745304403.0696814,520,191,421,191
1745304403.1207645,520,190,421,191
1745304403.166767,520,191,420,191
1745304403.2117672,520,190,421,191
1745304403.2647073,519,190,421,191
1745304403.3235624,520,191,421,191
1745304403.3925521,520,191,420,191
1745304403.4451427,520,191,421,192
1745304403.4898412,520,191,421,191
1745304403.539391,520,192,421,192
1745304403.5927627,520,191,421,192
1745304403.6535645,520,192,421,192
1745304403.703673,520,192,421,192
1745304403.7586153,520,192,421,192
1745304403.8066158,520,192,421,192
1745304403.8485494,520,192,421,192
1745304403.8925488,520,191,420,192
1745304403.9360619,520,192,421,193
1745304403.9950962,521,191,421,192
1745304404.0489814,521,191,421,192
1745304404.0939958,521,191,421,191
1745304404.1426315,521,191,421,191
1745304404.1866522,521,191,422,191
1745304404.231195,522,191,422,192
1745304404.2804806,521,191,422,191
1745304404.340332,521,191,422,192
1745304404.4125316,521,190,421,191
1745304404.4752057,520,190,421,191
1745304404.529942,521,190,421,191
1745304404.5910897,521,191,421,191
1745304404.6459217,521,191,421,191
1745304404.6889226,521,190,421,191
1745304404.7419477,521,190,422,191
1745304404.8016527,521,190,422,190
1745304404.8523948,521,190,421,190
1745304404.916381,521,190,422,190
1745304404.9815423,522,190,422,190
1745304405.0300446,521,190,422,190
1745304405.0770442,521,190,421,190
1745304405.1215527,521,189,422,190
1745304405.1645527,520,190,422,190
1745304405.2115595,521,190,422,190
1745304405.2556756,522,189,421,190
1745304405.3037748,521,191,421,191
1745304405.362721,521,191,421,191
1745304405.4133782,521,191,422,191
1745304405.4689229,521,190,421,191
1745304405.5159268,521,191,421,191
1745304405.5623744,520,191,421,191
1745304405.6075747,520,191,421,191
1745304405.6581268,521,190,421,191
1745304405.7202506,520,191,421,191
1745304405.7925687,520,190,421,191
1745304405.8517756,521,191,421,191
1745304405.9086213,520,191,421,191
1745304405.9564192,520,191,421,191
1745304406.001419,521,191,421,191
1745304406.0469458,520,191,422,191
1745304406.0909598,520,191,422,192
1745304406.139478,521,191,421,191
1745304406.2106678,521,190,421,191
1745304406.2663665,520,191,421,191
1745304406.3136315,520,191,422,192
1745304406.3633533,519,191,421,191
1745304406.4073553,519,189,420,190
1745304406.4538653,520,191,420,191
1745304406.4998646,520,190,421,191
1745304406.5463758,520,190,421,190
1745304406.5883753,521,190,421,190
1745304406.635887,521,190,421,190
1745304406.6804721,521,190,421,190
1745304406.733664,520,190,421,190
1745304406.7988067,521,190,421,191
1745304406.844397,521,190,421,190
1745304406.8863986,520,190,421,190
1745304406.9301174,520,190,421,190
1745304406.9756813,520,190,421,190
1745304407.02351,520,189,421,190
1745304407.078518,521,190,421,190
1745304407.1240335,520,191,421,191
1745304407.170723,520,190,421,191
1745304407.2260926,521,190,421,191
1745304407.2740939,521,190,421,191
1745304407.3214037,521,191,422,191
1745304407.3741014,520,191,422,191
1745304407.419112,520,191,421,192
1745304407.4645684,520,191,421,191
1745304407.5109432,521,191,421,191
1745304407.5564756,520,191,421,191
1745304407.5995932,521,190,421,191
1745304407.6628273,520,191,421,191
1745304407.7298646,522,191,423,191
1745304407.7809575,521,191,423,191
1745304407.8310409,522,190,423,191
1745304407.887049,522,191,423,191
1745304407.9306262,521,190,423,190
1745304407.976815,522,190,424,191
1745304408.028227,522,191,422,191
1745304408.0846221,522,191,422,192
1745304408.1281497,522,191,422,192
1745304408.1792219,522,192,422,192
1745304408.2296598,522,191,422,191
1745304408.2806597,521,191,421,192
1745304408.3251736,521,192,421,192
1745304408.37154,521,192,421,192
1745304408.4175475,521,192,421,193
1745304408.4639628,521,192,421,193
1745304408.519004,521,192,421,193
1745304408.562331,520,192,421,192
1745304408.6215017,520,192,421,193
1745304408.6780949,520,192,421,193
1745304408.7370746,521,192,422,193
1745304408.8105462,520,190,422,191
1745304408.8640819,521,186,421,187
1745304408.9133067,521,186,422,187
1745304408.9881494,523,185,422,187
1745304409.0487747,522,186,422,187
1745304409.1069646,524,185,424,187
1745304409.1707237,526,185,424,186
1745304409.2204545,525,184,424,185
1745304409.2734087,525,183,425,185
1745304409.3372924,527,185,426,186
1745304409.3842852,526,185,427,186
1745304409.4452384,528,185,427,186
1745304409.5011337,528,186,427,186
1745304409.5572288,527,186,427,186
1745304409.6072292,528,186,428,186
1745304409.658468,528,186,428,186
1745304409.7075062,529,186,429,186
1745304409.7522035,529,186,429,186
1745304409.7952037,529,186,429,186
1745304409.8411407,529,187,428,188
1745304409.8936949,528,187,427,188
1745304409.9442513,528,187,427,188
1745304409.9874356,528,188,427,188
1745304410.0329528,528,187,427,188
1745304410.0799534,528,188,427,188
1745304410.1284738,527,187,427,188
1745304410.180474,526,188,426,188
1745304410.2244754,527,188,426,189
1745304410.270045,526,188,426,189
1745304410.315628,527,187,426,188
1745304410.3651648,527,187,425,188
1745304410.4111984,527,187,426,188
1745304410.4578824,527,187,427,189
1745304410.5038877,527,188,427,189
1745304410.5504081,527,188,426,189
1745304410.5964131,527,187,426,189
1745304410.6439373,527,189,426,189
1745304410.9649122,527,189,426,190
1745304411.0209322,528,189,427,189
1745304411.071452,528,188,427,189
1745304411.1319752,528,189,427,190
1745304411.1943018,527,188,425,189
1745304411.2549691,527,187,425,189
1745304411.302082,527,188,425,189
1745304411.3495798,526,188,425,189
1745304411.3949828,526,187,424,189
1745304411.4434834,526,187,425,189
1745304411.495771,526,187,425,189
1745304411.5522683,527,186,425,188
1745304411.6037247,527,186,426,188
1745304411.6534467,528,186,425,187
1745304411.7074964,528,186,426,188
1745304411.760666,528,187,427,188
1745304411.8090415,528,188,427,189
1745304411.8558936,529,187,427,189
1745304411.901999,528,187,426,189
1745304411.9576144,528,186,427,188
1745304412.002814,529,187,427,189
1745304412.0570943,527,188,425,190
1745304412.1045706,526,188,424,190
1745304412.1493104,525,188,424,190
1745304412.1966798,525,188,424,189
1745304412.2482219,524,187,423,190
1745304412.3012235,523,187,422,190
1745304412.3507392,524,188,423,190
1745304412.4058337,524,188,423,190
1745304412.4670012,525,189,423,190
1745304412.5130012,525,190,424,192
1745304412.5612986,526,190,424,191
1745304412.6141453,527,190,425,191
1745304412.6662815,527,189,425,190
1745304412.7162802,527,190,425,191
1745304412.7679033,527,190,425,191
1745304412.8258793,527,191,425,192
1745304412.8775935,527,191,426,193
1745304412.9227972,527,188,426,189
1745304412.9718575,527,188,425,190
1745304413.0228982,527,189,425,190
1745304413.0754533,527,189,425,191
1745304413.1214435,527,188,425,190
1745304413.182352,528,189,425,190
1745304413.2394764,526,189,424,190
1745304413.2936754,527,187,424,189
1745304413.3382075,527,187,424,189
1745304413.385345,527,188,425,189
1745304413.4325569,528,188,425,190
1745304413.4830456,528,188,426,189
1745304413.53272,530,188,427,189
1745304413.5968459,529,189,427,189
1745304413.6466815,528,189,427,189
1745304413.6910555,529,188,427,189
1745304413.7580597,529,188,427,189
1745304413.8180206,528,189,426,190
1745304413.8626573,528,188,425,189
1745304413.906932,527,188,424,190
1745304413.9656305,525,189,423,191
1745304414.0414011,523,189,421,191
1745304414.1087708,523,189,421,191
1745304414.1734676,523,189,422,191
1745304414.2215238,523,190,423,191
1745304414.2749343,524,190,423,191
1745304414.320317,524,190,423,191
1745304414.3658407,527,189,424,191
1745304414.4357276,527,190,424,192
1745304414.4886277,527,190,426,192
1745304414.5384972,528,191,425,192
1745304414.5949664,528,191,425,192
1745304414.644653,527,191,426,192
1745304414.7009344,528,191,426,193
1745304414.7555957,528,192,426,193
1745304414.8088262,528,192,427,193
1745304414.8795772,528,192,426,193
1745304414.958326,528,192,426,193
1745304415.0326197,527,192,425,193
1745304415.1042767,527,191,426,193
1745304415.1650164,527,190,425,191
1745304415.216017,527,190,425,191
1745304415.2633874,528,189,425,190
1745304415.3072798,528,189,426,190
1745304415.3509753,527,190,425,190
1745304415.3958347,527,190,426,191
1745304415.4578934,529,193,427,194
1745304415.507246,529,191,427,193
1745304415.5616732,530,190,428,192
1745304415.6058993,529,190,428,190
1745304415.6499782,530,189,428,190
1745304415.6968806,529,189,427,190
1745304415.7424,529,189,428,190
1745304415.7893999,529,187,428,188
1745304415.844209,530,184,428,186
1745304415.8955245,530,183,429,184
1745304415.948056,530,181,429,182
1745304416.0071502,530,180,429,182
1745304416.061211,529,187,429,188
1745304416.1196756,530,187,429,188
1745304416.1653554,530,188,429,189
1745304416.2224894,530,188,429,189
1745304416.2758873,530,187,429,188
1745304416.338505,531,188,430,189
1745304416.4029634,531,189,429,189
1745304416.466809,531,189,429,190
1745304416.522082,531,189,429,190
1745304416.5686965,531,189,429,190
1745304416.6105957,531,190,429,190
1745304416.6625402,531,189,429,190
1745304416.7154062,530,189,428,189
1745304416.7721357,531,190,428,190
1745304416.8302858,528,191,426,192
1745304416.8855958,529,190,425,192
1745304416.9336941,528,190,425,192
1745304416.9824355,528,190,425,192
1745304417.0554197,527,190,424,192
1745304417.1036024,527,191,425,192
1745304417.1494358,528,191,425,192
1745304417.200652,528,191,425,192
1745304417.2492197,528,190,425,192
1745304417.295224,528,191,426,192
1745304417.3427343,530,190,427,191
1745304417.3897324,530,191,427,191
1745304417.4442542,530,190,427,191
1745304417.4903111,530,191,427,191
1745304417.5333111,530,191,427,191
1745304417.5827203,531,190,427,192
1745304417.6393452,530,190,427,191
1745304417.6949234,530,190,427,191
